experiment_key,lot_number,wafer_number,conditioning_count,conditioning_surface,mean_si_etch,std_si_etch,cv_si_etch,min_si_etch,max_si_etch,n_points,Date,planned_wafers,process_date,process_group,n_samples,n_process_signals,EpdIntensity_mean,EpdIntensity_std,EpdIntensity_max,ForeLinePressure_mean,ForeLinePressure_std,ForeLinePressure_min,ForeLinePressure_max,Gas1Flow_mean,Gas1Flow_std,Gas1Flow_max,Gas2Flow_mean,Gas2Flow_std,Gas2Flow_min,Gas2Flow_max,Gas4Flow_mean,Gas4Flow_std,Gas4Flow_max,Gas5Flow_mean,Gas5Flow_std,Gas5Flow_max,Gas7Flow_mean,Gas7Flow_std,Gas7Flow_min,Gas7Flow_max,Heater1Temp_mean,Heater1Temp_std,Heater2Temp_mean,Heater2Temp_std,Heater2Temp_min,Heater2Temp_max,Heater3Temp_mean,Heater3Temp_std,Heater3Temp_min,Heater3Temp_max,Heater4Temp_mean,Heater4Temp_std,Heater4Temp_min,Heater4Temp_max,HeliumBPFlow_mean,HeliumBPFlow_std,HeliumBPFlow_min,HeliumBPFlow_max,HeliumBPPressure_mean,HeliumBPPressure_std,HeliumBPPressure_min,HeliumBPPressure_max,PlatenDcBias_mean,PlatenDcBias_std,PlatenDcBias_min,PlatenDcBias_max,PlatenRFLoadCapacitor_mean,PlatenRFLoadCapacitor_std,PlatenRFLoadCapacitor_min,PlatenRFLoadCapacitor_max,PlatenRFLoadPower_mean,PlatenRFLoadPower_std,PlatenRFLoadPower_max,PlatenRFPeakToPeak_mean,PlatenRFPeakToPeak_std,PlatenRFPeakToPeak_max,PlatenRFReflectedPower_mean,PlatenRFReflectedPower_std,PlatenRFReflectedPower_max,PlatenRFTuningCapacitor_mean,PlatenRFTuningCapacitor_std,PlatenRFTuningCapacitor_min,PlatenRFTuningCapacitor_max,Pressure_mean,Pressure_std,Pressure_min,Pressure_max,SourceRF2PeakToPeak_mean,SourceRF2PeakToPeak_std,SourceRF2PeakToPeak_max,SourceRF2TuningCapacitor_mean,SourceRF2TuningCapacitor_std,SourceRFLoadPower_mean,SourceRFLoadPower_std,SourceRFLoadPower_max,SourceRFPeakToPeak_mean,SourceRFPeakToPeak_std,SourceRFPeakToPeak_max,SourceRFReflectedPower_mean,SourceRFReflectedPower_std,SourceRFReflectedPower_max,SourceRFTuningCapacitor_mean,SourceRFTuningCapacitor_std,moriInnerCurrent_mean,moriInnerCurrent_std,moriInnerCurrent_max
2024-07-05_02,2,2,1,Chuck,44.20844943820225,3.6585005708723823,0.0827556862401722,40.5446,52.1452,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_02,3247,31,0.12300000339746475,0.0,0.12300000339746475,127.042811867491,34.80008846044232,20.752586364746094,157.4755096435547,7.132048044247024,34.86389298726865,200.0,4.070508184233261,0.12010655684373414,3.6600000858306885,4.420000076293945,71.61674772330032,122.03890959595216,300.010009765625,407.5815262337042,270.9109402380967,600.010009765625,2.0080689704341084,0.048206858565629396,1.8600000143051147,2.119999885559082,1371.0104378576018,0.030575643516073375,54.03206022431162,0.22870971675366086,53.599998474121094,54.29999923706055,10.128980801367636,0.048013046283013755,10.0,10.199999809265137,60.01102521524526,0.08173443195102212,59.79999923706055,60.20000076293945,1.4669513474446574,0.4051294375437846,0.1355021893978119,9.449750900268555,14.374704561799462,2.951031883887125,0.003662221133708954,14.992523193359375,3.0667107437880987,14.762400011781432,-35.79821014404297,36.68324661254883,86.6589618309263,14.118359644446429,6.78731632232666,92.97769165039062,40.86406319832339,22.973350129446622,80.29419708251953,521.3144086033592,230.32559367709143,976.9203491210938,3.1971545839308773,7.82863657193276,224.036376953125,28.491444092219815,3.94527987849683,24.23474884033203,50.083927154541016,0.04058312259639278,0.009209033140802516,0.0006000000284984708,0.07080000638961792,0.08205315366979375,2.0905889247068363,55.238502502441406,1.9433323067446875,0.23124215491248842,2585.980554818593,710.8420452456498,2806.482177734375,3058.587577460324,798.8354483172247,3369.39599609375,137.18553264949196,177.19183426554025,1000.0,3.007699414844472,0.23206294070802863,9.817532080299934,1.3358057518900375,10.016724586486816
2024-07-05_03,2,3,1,Chuck,43.95148597898877,3.547390219150668,0.0807114967818497,40.3631,51.6801,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_03,3247,31,0.12300000339746475,0.0,0.12300000339746475,126.90032331327457,34.67196673325071,20.752586364746094,156.86514282226562,7.215007707952746,35.02846733315987,200.0,4.016929499802679,0.1262108104959558,3.5999999046325684,4.380000114440918,71.35357556117668,121.84670980221408,300.010009765625,407.8855637917252,270.62995108980914,600.010009765625,2.0452201630395854,0.040402356729194434,1.9199999570846558,2.1600000858306885,1371.013917143469,0.034612955146321324,54.02975041630601,0.22414755322442745,53.70000076293945,54.400001525878906,10.131783384082865,0.04657027760940424,10.100000381469727,10.199999809265137,60.00098519285606,0.08572932422617807,59.79999923706055,60.099998474121094,1.449203053170951,0.41227183060185313,0.13183996081352234,9.717093467712402,14.374761711063755,2.950755717023256,0.0,14.993743896484375,3.2285424979385833,13.969162771693917,-31.8308048248291,35.34043502807617,86.3343234839056,13.993451940251765,7.818841934204102,92.92581176757812,40.88463291477195,22.960852842483554,80.24842071533203,522.6311076275562,230.6084312309821,981.2463989257812,3.236052290233862,7.843154389369266,222.5257110595703,28.58739645898911,3.94044181649956,24.23780059814453,50.123600006103516,0.040576993827735316,0.009249722591049975,0.0006000000284984708,0.07259999960660934,0.11382172810396195,2.4502607109697467,54.62813186645508,1.9433323067446875,0.23124215491248842,2586.170789121223,709.9103522802075,2806.146484375,3057.7289358596636,796.9362697768684,3367.107177734375,137.88362378913888,178.27451964805985,1000.0,3.007699414844472,0.23206294070802863,9.821207555507122,1.3247245741246045,10.018738746643066
2024-07-05_04,2,4,1,Chuck,43.42695056179775,3.466730713088856,0.0798290155822846,39.9051,51.0643,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_04,3298,31,0.12300000339746475,0.0,0.12300000339746475,125.16160760235252,36.790782314930304,20.44740104675293,156.86514282226562,7.099742269243993,34.590134158951905,200.0,3.982489413388069,0.11916561909918245,3.549999952316284,4.300000190734863,70.43356274243042,121.22789037837295,300.010009765625,401.42602040508865,273.3206413589806,600.02001953125,2.0499484090460944,0.0392555995946283,1.8899999856948853,2.1600000858306885,1371.0153388861384,0.036036460191881815,54.006337363044736,0.2238562806847227,53.599998474121094,54.29999923706055,10.18908416523653,0.031188167775511956,10.100000381469727,10.199999809265137,60.00087907142246,0.0834992710193201,59.79999923706055,60.20000076293945,1.5067659976122378,0.4145907091302573,0.12451551854610443,9.525437355041504,14.38850865611584,2.9195999546603533,0.006103701889514923,14.994964599609375,3.0620392052747034,13.008950568346549,-83.37657165527344,40.4065055847168,84.38052596828888,18.478574366844803,0.0,92.7091293334961,40.2685393188273,23.354056041279414,79.9737548828125,515.8378598413879,240.50310018816702,982.82568359375,3.3999775623278032,8.09242695750964,227.14926147460938,28.614467211388472,3.9363663744510227,24.23474884033203,49.94354248046875,0.04035664004240673,0.00937769644316474,0.0006000000284984708,0.0658000037074089,0.15888502353462325,2.8835938666573018,56.30664825439453,1.9445118253486962,0.22896535363045967,2534.0278268725024,789.8798167628903,2805.978515625,3002.950357986552,883.3050425805958,3371.22705078125,142.03357044098647,186.57397204023204,1000.0,3.008186779866586,0.22759237339360525,9.824103990997815,1.3146443655526046,10.030823707580566
2024-07-05_05,2,5,1,Chuck,43.54600561797753,3.4666253747622258,0.0796083435338341,40.0046,51.2281,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_05,3247,31,0.12300000339746475,0.0,0.12300000339746475,126.87240827916987,34.641656167735825,20.752586364746094,156.86514282226562,7.245540498839339,35.015016294896945,200.0,3.9610871840595356,0.12818135478613044,3.3399999141693115,4.340000152587891,71.28298731959329,121.82931710174861,300.010009765625,408.04109515158405,270.45190413506884,600.030029296875,2.0633507350205567,0.03810571454669353,1.9299999475479126,2.180000066757202,1371.0114539322356,0.03184703099225484,53.999507548076984,0.21232745708201978,53.599998474121094,54.29999923706055,10.200923742570986,0.00956912906986634,10.199999809265137,10.300000190734863,60.01080972538165,0.07230518743439378,59.79999923706055,60.20000076293945,1.4029555295040177,0.4087697739027263,0.12939848005771637,9.691457748413086,14.374809080456629,2.950457228001887,0.0079348124563694,14.993743896484375,3.581427453443165,12.006277046282449,-49.287391662597656,34.02813720703125,86.01150878657184,13.97947892089522,7.525864601135254,92.55348205566406,40.89877373730912,22.957359860151904,80.20264434814453,526.2576250241359,231.05878401473444,984.405029296875,3.3279602791188148,7.692523325623361,223.25816345214844,28.71449897514698,3.9136910134737626,24.26221466064453,50.114444732666016,0.04059775143974063,0.009215999152958709,0.0006000000284984708,0.0689999982714653,0.17975561590168268,3.0853529119831227,56.30664825439453,1.9433323067446875,0.23124215491248842,2586.07246570922,710.0277633992331,2806.314208984375,3053.980147164089,797.2268974873689,3370.61669921875,136.71664554546814,176.8454018281467,1000.0,3.007699414844472,0.23206294070802863,9.820859553669283,1.324674767542023,10.018738746643066
2024-07-05_06,2,6,1,Chuck,43.41621348314607,3.452597133719872,0.0795232208598787,39.8772,51.0924,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_06,3247,31,0.12300000339746475,0.0,0.12300000339746475,126.72127247825931,34.672226302656306,20.44740104675293,156.86514282226562,7.283369256282747,35.01086888583467,200.0,3.9773021510170907,0.12946328443759816,3.4800000190734863,4.289999961853027,71.55311657186031,121.93171533938317,300.010009765625,407.58617044763633,270.83171680257624,600.02001953125,2.060505034852329,0.040133662410980146,1.899999976158142,2.180000066757202,1371.0179814420042,0.03840347843700996,54.01145655329792,0.23306039597408293,53.599998474121094,54.400001525878906,10.197689998028716,0.015023784099410928,10.100000381469727,10.199999809265137,60.001939977393874,0.07996747396647037,59.79999923706055,60.20000076293945,1.4346553014036616,0.4130684343170808,0.12939848005771637,9.768364906311035,14.37474967948209,2.9504497038169686,0.006714072078466415,14.993133544921875,3.1281707177427975,10.882616815718565,-35.6456184387207,35.6456184387207,85.97323900257436,13.952922533601809,7.55943489074707,92.49244689941406,40.88240535420053,22.951046025805955,79.927978515625,526.2011808507583,230.94502866606666,980.697021484375,3.266956162046094,7.578408419721608,223.62437438964844,28.747882286732036,3.862639868980321,24.26831817626953,49.94354248046875,0.040594425325139655,0.009232289106852826,0.0006000000284984708,0.0754999965429306,0.10052216027309463,2.339180884518349,56.91701889038086,1.9433323067446875,0.23124215491248842,2586.0100710216507,709.9331397922417,2806.146484375,3056.495690658565,796.550184881946,3370.769287109375,140.54926095527293,177.90912902068806,1000.0,3.007699414844472,0.23206294070802863,9.821638050613897,1.324781367714142,10.034852027893066
2024-07-05_07,2,7,1,Chuck,43.29778764044944,3.45002615253,0.0796813495687002,39.7664,50.9669,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_07,3247,31,0.12300000339746475,0.0,0.12300000339746475,126.78527970485845,34.79759517068448,20.752586364746094,156.55995178222656,7.3040868496516,35.00149562208313,200.0,3.896630749982946,0.11549800486931443,3.450000047683716,4.210000038146973,71.25034489458777,121.75314765222693,300.010009765625,407.8590498142401,270.6311528237271,600.02001953125,2.065811469219338,0.0390933664068224,1.9199999570846558,2.1700000762939453,1371.0137324026264,0.034419340117234846,54.010101417045725,0.25332572892755045,53.599998474121094,54.400001525878906,10.172158893306769,0.04684465155277775,10.100000381469727,10.300000190734863,60.00095460361285,0.06933960699046263,59.79999923706055,60.099998474121094,1.367008540179313,0.3986360129181197,0.12939848005771637,9.444868087768555,14.374889909819544,2.9501076548731007,0.008545182645320892,14.993133544921875,2.922802860787512,10.469640524307387,-39.033172607421875,31.617176055908203,85.95713280838454,13.955178311764815,6.61336088180542,92.36731719970703,40.89412121292551,22.956675676539636,79.927978515625,525.1901513403072,231.4699215842651,982.9630126953125,3.274809006856273,7.5906654596495295,222.89193725585938,28.76171291751938,3.881831678228012,24.23780059814453,50.080875396728516,0.04055675974220851,0.009267370236262593,0.0006000000284984708,0.0763000026345253,0.14258262697718568,2.706220772375145,55.08591079711914,1.9433323067446875,0.23124215491248842,2585.8847634163058,710.0158697279032,2805.642822265625,3053.684408128537,797.1005160310409,3375.34716796875,139.96885477410746,177.66964103088503,1000.0,3.007699414844472,0.23206294070802863,9.821098384910046,1.3247093086108954,10.020752906799316
2024-07-05_08,2,8,1,Chuck,42.96067191011236,3.4267495520532942,0.0797648034747492,39.4479,50.5389,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_08,3299,31,0.12300000339746475,0.0,0.12300000339746475,124.88323904305163,36.830214411863786,20.752586364746094,156.55995178222656,7.126923310207093,34.57811683100605,200.0,3.906962733588171,0.10472491357135622,3.559999942779541,4.28000020980835,70.30666852222033,121.2660919576456,300.010009765625,401.55997129982984,273.22746369375346,600.0399780273438,2.054722596132672,0.036060625189136206,1.909999966621399,2.1600000858306885,1371.0150008836129,0.035708292107857975,54.00027270286724,0.24381340281062563,53.599998474121094,54.400001525878906,10.187965954459411,0.040058367303006714,10.100000381469727,10.300000190734863,60.00024227663834,0.08281627303657398,59.79999923706055,60.20000076293945,1.3712492708537969,0.40812997957447533,0.11963255703449249,9.850153923034668,14.384479474029005,2.928022795684481,0.006103701889514923,14.993743896484375,3.1819084658338,10.635208467503736,-43.45835876464844,36.43910217285156,84.34159934805736,18.478560759988376,0.0,92.60231018066406,40.23805802140897,23.359432791129986,79.927978515625,517.9040157876617,240.03720415951028,983.6497192382812,3.3717217471887575,7.839111873866921,226.05059814453125,28.697396265950914,3.8883635314973772,24.24695587158203,50.077823638916016,0.04034931766912093,0.009346892240035144,0.0006000000284984708,0.06530000269412994,0.19510013965376583,3.2318416035632302,56.30664825439453,1.944225522885723,0.22952048533208294,2532.8614231374418,791.6920623351665,2804.6357421875,2995.809197145146,884.4084729176341,3363.44482421875,142.33116050230106,187.0418757582484,1000.0,3.007578053955744,0.2302281863366009,9.821632206313499,1.32558980833498,10.020752906799316
2024-07-05_09,2,9,1,Chuck,43.18773370786516,3.447464424166889,0.079825082915593,39.6556,50.8204,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_09,3246,31,0.12300000339746475,0.0,0.12300000339746475,126.75993556529743,34.791086816196525,20.142215728759766,156.86514282226562,7.273995696313367,35.014846825540836,200.0,4.084097363591855,0.09939646313742853,3.5999999046325684,4.320000171661377,71.34548043996125,121.83137054757937,300.010009765625,407.8230455820658,270.65087717954424,600.030029296875,2.0544177016503857,0.04013630160833631,1.9299999475479126,2.1700000762939453,1371.0142294272036,0.03493557961884018,54.00381990692458,0.24377129886876042,53.599998474121094,54.29999923706055,10.200461918236808,0.006783192731991058,10.199999809265137,10.300000190734863,60.005883987201116,0.07275621024711561,59.79999923706055,60.20000076293945,1.4241546162289929,0.41387654602879037,0.11597033590078354,9.745170593261719,14.374669357451415,2.950419301963775,0.0079348124563694,14.993743896484375,3.158750361303305,10.212357365721077,-34.02813720703125,31.403545379638672,85.95560562412311,13.955793934298963,7.205420017242432,92.40699768066406,40.91905947430811,22.97755067019009,79.8822021484375,525.4593472671744,232.37659186932913,981.7957153320312,3.353721880261601,7.6352498882864985,221.4270477294922,28.778223872111305,3.893257409870013,24.26831817626953,50.123600006103516,0.040601940544764556,0.00928063817015188,0.0006000000284984708,0.07719999551773071,0.14460094637585802,2.744294144864326,54.93331527709961,1.9433148490449785,0.2312756426289389,2585.893128484983,710.175147417917,2806.146484375,3049.5678423248687,796.0750644871999,3358.714599609375,136.93916745297724,177.4285058144344,1000.0,3.007701786814541,0.23209865558836837,9.82080480395756,1.3248762266673126,10.022767066955566
2024-07-05_10,2,10,1,Chuck,43.10430337078652,3.4263373788217737,0.0794894502608743,39.5785,50.7233,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_10,3246,31,0.12300000339746475,0.0,0.12300000339746475,126.75589279061985,34.63048041353258,20.142215728759766,156.86514282226562,7.218656809507621,35.024130749178504,200.0,4.097288986597984,0.09255610989303656,3.7200000286102295,4.340000152587891,71.45170660046958,121.83582932534135,300.010009765625,407.88301447899676,270.62158314068074,600.02001953125,2.0395470979179926,0.03431579828868653,1.909999966621399,2.1500000953674316,1371.0140446294479,0.03474536455854942,54.008564084676486,0.2592164013597145,53.599998474121094,54.29999923706055,10.197627672499811,0.015220271126292996,10.100000381469727,10.199999809265137,60.00345030083601,0.07156838371753518,59.79999923706055,60.20000076293945,1.4017488037913726,0.4085057902978735,0.13061922788619995,9.698781967163086,14.379198056221632,2.939786282997439,0.009765923023223877,14.993743896484375,2.8780101422388027,9.85963062399087,-37.07999038696289,34.730064392089844,85.97392794781824,13.97589885460316,7.208471775054932,92.36426544189453,40.90631052688251,22.968620838808654,79.8822021484375,525.586187817473,231.31336662896007,982.551025390625,3.219745058685688,7.402776302570724,220.23681640625,28.771388714356107,3.874334151138737,24.27442169189453,49.94354248046875,0.040589925661113274,0.009187506836923756,0.0006000000284984708,0.07019999623298645,0.049265862098830174,1.6202943067697795,54.62813186645508,1.9436229205175601,0.2306839796024253,2586.9046328222025,708.5745969524428,2806.146484375,3053.3523842370296,793.6310018092084,3363.902587890625,140.04292627509616,178.53667554048616,1000.0,3.007701786814541,0.2320986555883684,9.824531035443846,1.3136968545796155,10.018738746643066
2024-07-09_01,3,1,9,Chuck,44.18354494382022,3.6836329448352063,0.0833711498142346,40.4958,52.5449,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_01,3247,31,18.87370175039232,120.32854934580534,790.8181762695312,128.54627420985224,35.01363867104093,22.27851104736328,157.78070068359375,7.43643054830425,34.97921350976381,200.0,4.227117346072513,0.15034854085499094,3.7699999809265137,4.659999847412109,71.58660898890092,121.99187636054988,300.0,407.63866181516045,270.83857485995816,600.02001953125,1.91181397874942,0.06731587547778292,1.75,2.0899999141693115,1371.0117310434994,0.032179488524216406,54.92106539012837,0.16524831547167596,54.599998474121094,55.20000076293945,10.16643057377624,0.051713846903347335,10.100000381469727,10.300000190734863,59.98882026778099,0.0890213450864959,59.70000076293945,60.099998474121094,1.3523822136620283,0.3949821502667709,0.0,8.984649658203125,14.374223106888659,2.9518039555675712,0.0,14.993743896484375,2.6522436341690145,10.522448364179672,-32.715843200683594,30.42695426940918,85.45898296960068,13.76615241189434,8.42310905456543,92.7671127319336,40.869039966687815,22.984139701267676,80.111083984375,520.977123390905,230.07159811578543,974.7916870117188,3.4599925462738215,8.265898889221427,233.14614868164062,28.47374207003505,3.9532145824384486,22.772911071777344,50.05645751953125,0.04058272215794579,0.00911757229393879,0.0006000000284984708,0.06630000472068787,0.09836039588676808,2.287496121689654,55.69628143310547,1.9433323067446875,0.23124215491248842,2586.2312694346315,710.0003673484475,2807.4892578125,3062.3596252309826,798.2223491133756,3393.96337890625,139.97451271044912,178.47547602230568,1000.0,3.007699414844472,0.23206294070802863,9.820754108481824,1.3246675395243812,10.063051223754883
2024-07-09_02,3,2,9,Chuck,43.90555393258427,3.620144491216546,0.082452996647649,39.2308,52.0478,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_02,3298,31,0.12300000339746475,0.0,0.12300000339746475,126.59971641207406,36.801415572214076,21.97332763671875,158.08587646484375,7.085679217216289,34.59273509351456,200.0,4.276843548616255,0.11254553780868713,3.9200000762939453,4.630000114440918,70.48441774741475,121.38157814408294,300.010009765625,401.53249400414035,273.37022319330606,600.02001953125,1.877095203641113,0.03973589560073784,1.7000000476837158,1.9700000286102295,1371.0142778959905,0.034985051432095876,54.91516028960016,0.1805875957377232,54.599998474121094,55.20000076293945,10.178047249286807,0.04457380871054093,10.100000381469727,10.300000190734863,59.99627032838062,0.08312916843466894,59.79999923706055,60.20000076293945,1.425868814586328,0.393611802102291,0.12451551854610443,9.278847694396973,14.388571028095564,2.919214824493588,0.0,14.993133544921875,3.476657862226626,13.245104666584208,-33.906063079833984,35.70665740966797,84.77700469909001,18.567648910754443,0.0,93.10281372070312,40.24366554308834,23.3435886420819,80.24842071533203,514.3427878033399,238.73718304046335,978.4310302734375,3.3694127936022364,8.090448262508446,220.55726623535156,28.489984473002327,3.9448071409358048,24.23474884033203,49.937435150146484,0.040362188896899076,0.00925406206979467,0.0006000000284984708,0.06830000132322311,0.11099742845450841,2.4079972675512784,54.47554016113281,1.9445118253486962,0.22896535363045967,2533.9869617811473,789.8706779909195,2806.146484375,3003.5102470587644,883.381403158001,3370.769287109375,139.61269741331657,186.66357349992896,1000.0,3.008186779866586,0.22759237339360525,9.82364225185156,1.314580815475101,10.016724586486816
2024-07-09_03,3,3,9,Chuck,44.266009562584266,3.726089616354972,0.0841749607243667,40.5166,52.3406,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_03,3247,31,0.12300000339746475,0.0,0.12300000339746475,128.17097259970274,34.65147178475293,21.97332763671875,158.08587646484375,7.25378503275718,35.01945777519184,200.0,4.083144457846155,0.1064306059811939,3.7300000190734863,4.349999904632568,71.35023404946214,121.82752362368751,300.010009765625,407.9115047487693,270.6047056289007,600.0399780273438,1.9499538089812702,0.038362569282613265,1.8300000429153442,2.059999942779541,1371.0137324026264,0.034419340117234846,54.90511191379558,0.17793783569293703,54.599998474121094,55.099998474121094,10.152664077660102,0.04993638524905507,10.100000381469727,10.199999809265137,60.00372630014469,0.07603171638630933,59.79999923706055,60.099998474121094,1.3361366286961012,0.3909818825279109,0.12451551854610443,9.289834022521973,14.37468877008393,2.951557708990696,0.0,14.993133544921875,3.376595337353452,12.465341442730095,-34.974212646484375,37.62932205200195,86.17927225134649,14.000648883259423,7.776116371154785,92.6938705444336,40.908868206953464,22.992500696837208,80.0653076171875,525.3793595539888,229.85201435333633,980.0790405273438,3.3733009920763277,7.898260551332114,221.06082153320312,28.631027497179073,3.9089169110675765,24.22254180908203,50.077823638916016,0.040602032298194646,0.009178841151666155,0.0006000000284984708,0.07580000162124634,0.09958226210086353,2.3159283270938027,55.69628143310547,1.9433323067446875,0.23124215491248842,2586.2270315562096,710.0754106640811,2803.79638671875,3058.3569726171513,798.4679728094316,3371.684814453125,137.1092787525715,177.32939719925568,1000.0,3.007699414844472,0.23206294070802863,9.821399847323761,1.3247532574223104,10.016724586486816
2024-07-09_04,3,4,9,Chuck,44.079486308876405,3.6802060420349063,0.0834902207400228,40.3343,52.0542,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_04,3247,31,0.12300000339746475,0.0,0.12300000339746475,128.03431112361682,34.69525549866017,21.362957000732422,157.78070068359375,7.270822306139802,35.0109110136682,200.0,3.998478616462475,0.12750881188285398,3.559999942779541,4.380000114440918,71.40705889074432,121.90264261335486,300.010009765625,408.06264430381793,270.5163845669473,600.0499877929688,2.0305635675783336,0.035090154553186724,1.9199999570846558,2.119999885559082,1371.014594526558,0.03530552400614777,54.89944538954114,0.17455025208042535,54.599998474121094,55.20000076293945,10.13021271714145,0.046985782461583095,10.100000381469727,10.300000190734863,60.00951621405411,0.07685997415536526,59.79999923706055,60.20000076293945,1.3949445827391136,0.40541461956644786,0.11352885514497757,9.57670783996582,14.374612634256367,2.951498988133209,0.0024414807558059692,14.993133544921875,3.6100191701402067,11.011518079258012,-34.119693756103516,31.495101928710938,86.00044819373956,13.928335803793528,7.913449287414551,92.46192932128906,40.88509818741752,22.973085927709842,79.927978515625,526.3651398898713,230.29921814242257,982.7570190429688,3.408688185438812,7.89791230835085,223.30393981933594,28.694309008462927,3.890074235119343,24.26221466064453,49.937435150146484,0.0405923618201062,0.009182519367931744,0.0006000000284984708,0.07569999992847443,0.17688892906102027,3.0358808463763225,56.00146484375,1.9433323067446875,0.23124215491248842,2586.1431324415144,709.9422520314891,2807.4892578125,3056.728599010264,798.0187033129417,3369.243408203125,137.1553809486919,177.30151864551354,1000.0,3.007699414844472,0.23206294070802863,9.820582271172958,1.324639227101016,10.018738746643066
2024-07-09_05,3,5,9,Chuck,43.97683269134832,3.617573040407448,0.0822608819011002,40.2553,51.8725,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_05,3195,31,0.12300000339746475,0.0,0.12300000339746475,129.94886401598816,32.26883687287304,21.362957000732422,157.78070068359375,7.407427230621914,35.281047970867995,200.0,4.051101736283638,0.12029980786668021,3.619999885559082,4.389999866485596,72.50805317601233,122.49472399458502,300.010009765625,414.4055166195816,267.8881553768554,600.010009765625,2.060122017345518,0.038885730511688615,1.9500000476837158,2.1600000858306885,1371.014863350022,0.03557315034193633,54.90544567914076,0.1581679441704434,54.599998474121094,55.099998474121094,10.174522655707943,0.04568438044282743,10.100000381469727,10.300000190734863,60.007198498506504,0.07102902732835312,59.79999923706055,60.099998474121094,1.3805950917688334,0.4118252770884874,0.11963255703449249,9.731741905212402,14.364502580363613,2.974984084943047,0.0,14.993133544921875,3.1512964000910846,9.677537684874785,-33.47880554199219,33.021026611328125,87.76108893572072,7.540749961502237,35.36790084838867,92.55043029785156,41.54503311969118,22.5569318555089,79.8822021484375,536.0467439797749,222.80618974585815,981.177734375,3.397784707261503,10.321123597518891,378.9941101074219,28.779618237873013,3.8517773267253634,26.300851821899414,50.138858795166016,0.04087840342629666,0.00895826010854857,0.0006000000284984708,0.06469999998807907,0.21811898579246747,3.415851427088577,56.45924377441406,1.9424100156494524,0.23300294063431679,2645.052949134695,600.6687300945555,2807.4892578125,3118.407754616894,686.0854101437243,3370.61669921875,135.19492600548529,164.41611560197336,617.6946411132812,3.007824726134585,0.23394227103316292,9.8184131520828,1.3352817849015302,10.038880348205566
2024-07-09_06,3,6,9,Chuck,43.70646829337079,3.612516559788651,0.0826540487220419,40.0075,51.6604,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_06,3246,31,0.12300000339746475,0.0,0.12300000339746475,127.9679836718594,34.68516605891753,21.97332763671875,157.78070068359375,7.223074555077412,34.84825534737133,200.0,4.124497849120083,0.09471116015785222,3.8299999237060547,4.389999866485596,71.37297902218837,121.91863949039276,300.010009765625,408.0255193402572,270.74360819979336,600.030029296875,2.0704558950401863,0.03934566201604361,1.909999966621399,2.1600000858306885,1371.0122582511408,0.032796226592406094,54.89963002066809,0.17556334160835013,54.599998474121094,55.20000076293945,10.186167488109897,0.03711008983797092,10.100000381469727,10.300000190734863,60.00699294531558,0.07625863650626624,59.79999923706055,60.099998474121094,1.4325937437087537,0.4016959571036782,0.11719107627868652,9.421673774719238,14.379330254469162,2.9409007629339325,0.0,14.993743896484375,3.2608359851590367,8.891732874168772,-34.88265609741211,32.166507720947266,85.76422660378711,13.862963723671657,7.934812545776367,92.24829864501953,40.8808690439531,22.96618134044183,79.927978515625,526.9005215281112,230.62356314490177,982.4823608398438,3.295279778154522,7.550589662376933,217.94793701171875,28.772351470613508,3.8801023346075274,24.26831817626953,49.94354248046875,0.04060597622657203,0.009253805771894712,0.0006000000284984708,0.06930000334978104,0.13101522759456952,2.638029342165237,55.69628143310547,1.9436229205175601,0.2306839796024253,2586.5586401280693,709.3645821823163,2805.978515625,3055.6984331903086,796.1951307088462,3368.327880859375,138.9415427088228,178.56725304397278,1000.0,3.0073937153419594,0.231443884003815,9.82096613826975,1.3248971206278284,10.018738746643066
