experiment_key,lot_number,wafer_number,conditioning_count,conditioning_surface,mean_si_etch,std_si_etch,cv_si_etch,min_si_etch,max_si_etch,n_points,Date,planned_wafers,process_date,process_group,n_samples,n_process_signals,EpdIntensity_mean,ForeLinePressure_mean,ForeLinePressure_min,ForeLinePressure_max,Gas1Flow_mean,Gas1Flow_max,Gas2Flow_mean,Gas2Flow_std,Gas2Flow_min,Gas2Flow_max,Gas4Flow_mean,Gas4Flow_max,Gas5Flow_max,Gas7Flow_mean,Gas7Flow_std,Gas7Flow_min,Gas7Flow_max,Heater1Temp_mean,Heater2Temp_mean,Heater2Temp_std,Heater3Temp_mean,Heater3Temp_std,Heater3Temp_min,Heater3Temp_max,Heater4Temp_mean,Heater4Temp_std,HeliumBPFlow_mean,HeliumBPFlow_std,HeliumBPFlow_min,HeliumBPFlow_max,HeliumBPPressure_mean,HeliumBPPressure_min,HeliumBPPressure_max,PlatenDcBias_mean,PlatenDcBias_std,PlatenDcBias_min,PlatenDcBias_max,PlatenRFLoadCapacitor_mean,PlatenRFLoadCapacitor_std,PlatenRFLoadCapacitor_min,PlatenRFLoadCapacitor_max,PlatenRFLoadPower_max,PlatenRFPeakToPeak_mean,PlatenRFPeakToPeak_max,PlatenRFReflectedPower_mean,PlatenRFReflectedPower_std,PlatenRFReflectedPower_max,PlatenRFTuningCapacitor_mean,PlatenRFTuningCapacitor_std,PlatenRFTuningCapacitor_min,PlatenRFTuningCapacitor_max,Pressure_mean,Pressure_min,Pressure_max,SourceRF2PeakToPeak_mean,SourceRF2PeakToPeak_max,SourceRFLoadPower_max,SourceRFPeakToPeak_max,SourceRFReflectedPower_mean,SourceRFReflectedPower_std,moriInnerCurrent_max
2024-07-05_02,2,2,1,Chuck,44.20844943820225,3.6585005708723823,0.0827556862401722,40.5446,52.1452,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_02,3247,31,0.1230000033974647,127.042811867491,20.752586364746094,157.4755096435547,7.132048044247024,200.0,4.070508184233261,0.1201065568437341,3.660000085830689,4.420000076293945,71.61674772330032,300.010009765625,600.010009765625,2.0080689704341084,0.0482068585656293,1.8600000143051147,2.119999885559082,1371.0104378576018,54.03206022431162,0.2287097167536608,10.128980801367636,0.0480130462830137,10.0,10.199999809265137,60.01102521524526,0.0817344319510221,1.4669513474446574,0.4051294375437846,0.1355021893978119,9.449750900268556,14.374704561799462,0.0036622211337089,14.992523193359377,3.0667107437880987,14.762400011781432,-35.79821014404297,36.68324661254883,86.6589618309263,14.118359644446429,6.78731632232666,92.97769165039062,80.29419708251953,521.3144086033592,976.9203491210938,3.1971545839308773,7.82863657193276,224.036376953125,28.491444092219812,3.94527987849683,24.23474884033203,50.083927154541016,0.0405831225963927,0.0006000000284984,0.0708000063896179,0.0820531536697937,55.238502502441406,2806.482177734375,3369.39599609375,137.18553264949196,177.19183426554025,10.016724586486816
2024-07-05_03,2,3,1,Chuck,43.95148597898877,3.547390219150668,0.0807114967818497,40.3631,51.6801,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_03,3247,31,0.1230000033974647,126.90032331327455,20.752586364746094,156.86514282226562,7.215007707952746,200.0,4.016929499802679,0.1262108104959558,3.5999999046325684,4.380000114440918,71.35357556117668,300.010009765625,600.010009765625,2.045220163039585,0.0404023567291944,1.919999957084656,2.1600000858306885,1371.013917143469,54.02975041630601,0.2241475532244274,10.131783384082864,0.0465702776094042,10.100000381469728,10.199999809265137,60.00098519285606,0.085729324226178,1.449203053170951,0.4122718306018531,0.1318399608135223,9.717093467712402,14.374761711063757,0.0,14.993743896484377,3.2285424979385837,13.969162771693917,-31.8308048248291,35.34043502807617,86.3343234839056,13.993451940251765,7.818841934204102,92.92581176757812,80.24842071533203,522.6311076275562,981.2463989257812,3.236052290233862,7.843154389369266,222.5257110595703,28.58739645898911,3.94044181649956,24.23780059814453,50.12360000610352,0.0405769938277353,0.0006000000284984,0.0725999996066093,0.1138217281039619,54.62813186645508,2806.146484375,3367.107177734375,137.88362378913888,178.27451964805985,10.018738746643066
2024-07-05_04,2,4,1,Chuck,43.42695056179775,3.466730713088856,0.0798290155822846,39.9051,51.0643,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_04,3298,31,0.1230000033974647,125.16160760235252,20.44740104675293,156.86514282226562,7.099742269243993,200.0,3.982489413388069,0.1191656190991824,3.549999952316284,4.300000190734863,70.43356274243042,300.010009765625,600.02001953125,2.0499484090460944,0.0392555995946283,1.8899999856948853,2.1600000858306885,1371.0153388861384,54.006337363044736,0.2238562806847227,10.18908416523653,0.0311881677755119,10.100000381469728,10.199999809265137,60.00087907142246,0.0834992710193201,1.5067659976122378,0.4145907091302573,0.1245155185461044,9.525437355041504,14.38850865611584,0.0061037018895149,14.994964599609377,3.0620392052747034,13.008950568346547,-83.37657165527344,40.4065055847168,84.38052596828888,18.478574366844803,0.0,92.7091293334961,79.9737548828125,515.8378598413879,982.82568359375,3.3999775623278032,8.09242695750964,227.14926147460935,28.614467211388472,3.936366374451023,24.23474884033203,49.94354248046875,0.0403566400424067,0.0006000000284984,0.0658000037074089,0.1588850235346232,56.30664825439453,2805.978515625,3371.22705078125,142.03357044098647,186.57397204023204,10.030823707580566
2024-07-05_05,2,5,1,Chuck,43.54600561797753,3.4666253747622258,0.0796083435338341,40.0046,51.2281,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_05,3247,31,0.1230000033974647,126.87240827916987,20.752586364746094,156.86514282226562,7.245540498839339,200.0,3.961087184059536,0.1281813547861304,3.3399999141693115,4.340000152587891,71.28298731959329,300.010009765625,600.030029296875,2.0633507350205567,0.0381057145466935,1.9299999475479128,2.180000066757202,1371.0114539322356,53.99950754807698,0.2123274570820197,10.200923742570986,0.0095691290698663,10.199999809265137,10.300000190734863,60.01080972538165,0.0723051874343937,1.4029555295040177,0.4087697739027263,0.1293984800577163,9.691457748413086,14.374809080456629,0.0079348124563694,14.993743896484377,3.581427453443165,12.006277046282449,-49.287391662597656,34.02813720703125,86.01150878657184,13.97947892089522,7.525864601135254,92.55348205566406,80.20264434814453,526.2576250241359,984.405029296875,3.3279602791188148,7.692523325623361,223.25816345214844,28.71449897514698,3.9136910134737626,24.26221466064453,50.114444732666016,0.0405977514397406,0.0006000000284984,0.0689999982714653,0.1797556159016826,56.30664825439453,2806.314208984375,3370.61669921875,136.71664554546814,176.8454018281467,10.018738746643066
2024-07-05_06,2,6,1,Chuck,43.41621348314607,3.452597133719872,0.0795232208598787,39.8772,51.0924,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_06,3247,31,0.1230000033974647,126.72127247825932,20.44740104675293,156.86514282226562,7.283369256282747,200.0,3.9773021510170903,0.1294632844375981,3.4800000190734863,4.289999961853027,71.55311657186031,300.010009765625,600.02001953125,2.060505034852329,0.0401336624109801,1.899999976158142,2.180000066757202,1371.0179814420042,54.01145655329792,0.2330603959740829,10.197689998028716,0.0150237840994109,10.100000381469728,10.199999809265137,60.001939977393874,0.0799674739664703,1.4346553014036616,0.4130684343170808,0.1293984800577163,9.768364906311035,14.37474967948209,0.0067140720784664,14.993133544921877,3.128170717742797,10.882616815718563,-35.6456184387207,35.6456184387207,85.97323900257436,13.952922533601807,7.55943489074707,92.49244689941406,79.927978515625,526.2011808507583,980.697021484375,3.266956162046094,7.578408419721608,223.62437438964844,28.74788228673204,3.862639868980321,24.26831817626953,49.94354248046875,0.0405944253251396,0.0006000000284984,0.0754999965429306,0.1005221602730946,56.91701889038086,2806.146484375,3370.769287109375,140.54926095527293,177.90912902068806,10.034852027893066
2024-07-05_07,2,7,1,Chuck,43.29778764044944,3.45002615253,0.0796813495687002,39.7664,50.9669,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_07,3247,31,0.1230000033974647,126.78527970485844,20.752586364746094,156.55995178222656,7.3040868496516,200.0,3.896630749982946,0.1154980048693144,3.450000047683716,4.210000038146973,71.25034489458777,300.010009765625,600.02001953125,2.065811469219338,0.0390933664068224,1.919999957084656,2.1700000762939453,1371.0137324026264,54.010101417045725,0.2533257289275504,10.172158893306769,0.0468446515527777,10.100000381469728,10.300000190734863,60.00095460361285,0.0693396069904626,1.367008540179313,0.3986360129181197,0.1293984800577163,9.444868087768556,14.374889909819544,0.0085451826453208,14.993133544921877,2.922802860787512,10.469640524307389,-39.03317260742188,31.617176055908203,85.95713280838454,13.955178311764817,6.61336088180542,92.36731719970705,79.927978515625,525.1901513403072,982.9630126953124,3.274809006856273,7.5906654596495295,222.89193725585935,28.76171291751938,3.881831678228012,24.23780059814453,50.08087539672852,0.0405567597422085,0.0006000000284984,0.0763000026345253,0.1425826269771856,55.08591079711914,2805.642822265625,3375.34716796875,139.96885477410746,177.66964103088503,10.020752906799316
2024-07-05_08,2,8,1,Chuck,42.96067191011236,3.4267495520532942,0.0797648034747492,39.4479,50.5389,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_08,3299,31,0.1230000033974647,124.88323904305165,20.752586364746094,156.55995178222656,7.126923310207093,200.0,3.906962733588171,0.1047249135713562,3.559999942779541,4.28000020980835,70.30666852222033,300.010009765625,600.0399780273438,2.054722596132672,0.0360606251891362,1.909999966621399,2.1600000858306885,1371.0150008836129,54.00027270286724,0.2438134028106256,10.187965954459411,0.0400583673030067,10.100000381469728,10.300000190734863,60.00024227663834,0.0828162730365739,1.3712492708537969,0.4081299795744753,0.1196325570344924,9.850153923034668,14.384479474029003,0.0061037018895149,14.993743896484377,3.1819084658338,10.635208467503736,-43.45835876464844,36.43910217285156,84.34159934805736,18.478560759988376,0.0,92.60231018066406,79.927978515625,517.9040157876617,983.6497192382812,3.371721747188757,7.839111873866921,226.05059814453125,28.697396265950918,3.888363531497377,24.24695587158203,50.077823638916016,0.0403493176691209,0.0006000000284984,0.0653000026941299,0.1951001396537658,56.30664825439453,2804.6357421875,3363.44482421875,142.33116050230106,187.0418757582484,10.020752906799316
2024-07-05_09,2,9,1,Chuck,43.18773370786516,3.447464424166889,0.079825082915593,39.6556,50.8204,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_09,3246,31,0.1230000033974647,126.75993556529744,20.14221572875977,156.86514282226562,7.273995696313367,200.0,4.084097363591855,0.0993964631374285,3.5999999046325684,4.320000171661377,71.34548043996125,300.010009765625,600.030029296875,2.0544177016503857,0.0401363016083363,1.9299999475479128,2.1700000762939453,1371.0142294272036,54.00381990692458,0.2437712988687604,10.200461918236808,0.006783192731991,10.199999809265137,10.300000190734863,60.00588398720112,0.0727562102471156,1.4241546162289929,0.4138765460287903,0.1159703359007835,9.74517059326172,14.374669357451417,0.0079348124563694,14.993743896484377,3.158750361303305,10.212357365721076,-34.02813720703125,31.403545379638672,85.95560562412311,13.955793934298963,7.205420017242432,92.40699768066406,79.8822021484375,525.4593472671744,981.7957153320312,3.353721880261601,7.635249888286498,221.4270477294922,28.778223872111305,3.893257409870013,24.26831817626953,50.12360000610352,0.0406019405447645,0.0006000000284984,0.0771999955177307,0.144600946375858,54.93331527709961,2806.146484375,3358.714599609375,136.93916745297724,177.4285058144344,10.022767066955566
2024-07-05_10,2,10,1,Chuck,43.10430337078652,3.4263373788217737,0.0794894502608743,39.5785,50.7233,89,5th July 2024,10,2024-07-05,Day_2024_07_05_Wafer_10,3246,31,0.1230000033974647,126.75589279061984,20.14221572875977,156.86514282226562,7.218656809507621,200.0,4.097288986597984,0.0925561098930365,3.7200000286102295,4.340000152587891,71.45170660046958,300.010009765625,600.02001953125,2.0395470979179926,0.0343157982886865,1.909999966621399,2.150000095367432,1371.014044629448,54.008564084676486,0.2592164013597145,10.197627672499811,0.0152202711262929,10.100000381469728,10.199999809265137,60.00345030083601,0.0715683837175351,1.4017488037913726,0.4085057902978735,0.1306192278861999,9.698781967163086,14.379198056221632,0.0097659230232238,14.993743896484377,2.8780101422388027,9.85963062399087,-37.07999038696289,34.730064392089844,85.97392794781824,13.97589885460316,7.208471775054932,92.36426544189452,79.8822021484375,525.586187817473,982.551025390625,3.219745058685688,7.402776302570724,220.23681640625,28.771388714356107,3.874334151138737,24.27442169189453,49.94354248046875,0.0405899256611132,0.0006000000284984,0.0701999962329864,0.0492658620988301,54.62813186645508,2806.146484375,3363.902587890625,140.04292627509616,178.53667554048616,10.018738746643066
2024-07-09_01,3,1,9,Chuck,44.18354494382022,3.6836329448352063,0.0833711498142346,40.4958,52.5449,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_01,3247,31,18.87370175039232,128.54627420985224,22.27851104736328,157.78070068359375,7.43643054830425,200.0,4.227117346072513,0.1503485408549909,3.7699999809265137,4.659999847412109,71.58660898890092,300.0,600.02001953125,1.91181397874942,0.0673158754777829,1.75,2.0899999141693115,1371.0117310434994,54.92106539012837,0.1652483154716759,10.16643057377624,0.0517138469033473,10.100000381469728,10.300000190734863,59.98882026778099,0.0890213450864959,1.3523822136620285,0.3949821502667709,0.0,8.984649658203125,14.37422310688866,0.0,14.993743896484377,2.6522436341690145,10.522448364179672,-32.715843200683594,30.42695426940918,85.45898296960068,13.76615241189434,8.42310905456543,92.7671127319336,80.111083984375,520.977123390905,974.7916870117188,3.459992546273821,8.265898889221427,233.14614868164065,28.47374207003505,3.9532145824384486,22.772911071777344,50.05645751953125,0.0405827221579457,0.0006000000284984,0.0663000047206878,0.098360395886768,55.69628143310547,2807.4892578125,3393.96337890625,139.97451271044912,178.47547602230568,10.063051223754885
2024-07-09_02,3,2,9,Chuck,43.90555393258427,3.620144491216546,0.082452996647649,39.2308,52.0478,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_02,3298,31,0.1230000033974647,126.59971641207406,21.97332763671875,158.08587646484375,7.085679217216289,200.0,4.276843548616255,0.1125455378086871,3.920000076293945,4.630000114440918,70.48441774741475,300.010009765625,600.02001953125,1.877095203641113,0.0397358956007378,1.7000000476837158,1.9700000286102293,1371.0142778959903,54.91516028960016,0.1805875957377232,10.178047249286807,0.0445738087105409,10.100000381469728,10.300000190734863,59.99627032838062,0.0831291684346689,1.425868814586328,0.393611802102291,0.1245155185461044,9.278847694396973,14.388571028095564,0.0,14.993133544921877,3.476657862226626,13.245104666584208,-33.906063079833984,35.70665740966797,84.77700469909001,18.567648910754443,0.0,93.10281372070312,80.24842071533203,514.3427878033399,978.4310302734376,3.3694127936022364,8.090448262508446,220.5572662353516,28.489984473002327,3.9448071409358048,24.23474884033203,49.93743515014648,0.040362188896899,0.0006000000284984,0.0683000013232231,0.1109974284545084,54.47554016113281,2806.146484375,3370.769287109375,139.61269741331657,186.66357349992896,10.016724586486816
2024-07-09_03,3,3,9,Chuck,44.266009562584266,3.726089616354972,0.0841749607243667,40.5166,52.3406,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_03,3247,31,0.1230000033974647,128.17097259970274,21.97332763671875,158.08587646484375,7.25378503275718,200.0,4.083144457846155,0.1064306059811939,3.7300000190734863,4.349999904632568,71.35023404946214,300.010009765625,600.0399780273438,1.9499538089812705,0.0383625692826132,1.830000042915344,2.059999942779541,1371.0137324026264,54.90511191379558,0.177937835692937,10.152664077660102,0.049936385249055,10.100000381469728,10.199999809265137,60.00372630014469,0.0760317163863093,1.3361366286961012,0.3909818825279109,0.1245155185461044,9.289834022521973,14.37468877008393,0.0,14.993133544921877,3.376595337353452,12.465341442730097,-34.974212646484375,37.62932205200195,86.17927225134649,14.000648883259425,7.776116371154785,92.6938705444336,80.0653076171875,525.3793595539888,980.0790405273438,3.373300992076328,7.898260551332114,221.06082153320312,28.631027497179076,3.908916911067577,24.22254180908203,50.077823638916016,0.0406020322981946,0.0006000000284984,0.0758000016212463,0.0995822621008635,55.69628143310547,2803.79638671875,3371.684814453125,137.1092787525715,177.32939719925568,10.016724586486816
2024-07-09_04,3,4,9,Chuck,44.079486308876405,3.6802060420349054,0.0834902207400228,40.3343,52.0542,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_04,3247,31,0.1230000033974647,128.03431112361682,21.362957000732425,157.78070068359375,7.270822306139802,200.0,3.998478616462475,0.1275088118828539,3.559999942779541,4.380000114440918,71.40705889074432,300.010009765625,600.0499877929688,2.0305635675783336,0.0350901545531867,1.919999957084656,2.119999885559082,1371.014594526558,54.89944538954114,0.1745502520804253,10.13021271714145,0.046985782461583,10.100000381469728,10.300000190734863,60.00951621405411,0.0768599741553652,1.3949445827391136,0.4054146195664478,0.1135288551449775,9.57670783996582,14.374612634256367,0.0024414807558059,14.993133544921877,3.610019170140207,11.011518079258012,-34.11969375610352,31.495101928710938,86.00044819373956,13.928335803793528,7.913449287414551,92.46192932128906,79.927978515625,526.3651398898713,982.7570190429688,3.408688185438812,7.89791230835085,223.30393981933597,28.694309008462927,3.890074235119343,24.26221466064453,49.93743515014648,0.0405923618201062,0.0006000000284984,0.0756999999284744,0.1768889290610202,56.00146484375,2807.4892578125,3369.243408203125,137.1553809486919,177.30151864551354,10.018738746643066
2024-07-09_05,3,5,9,Chuck,43.97683269134832,3.617573040407448,0.0822608819011002,40.2553,51.8725,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_05,3195,31,0.1230000033974647,129.94886401598816,21.362957000732425,157.78070068359375,7.407427230621914,200.0,4.051101736283638,0.1202998078666802,3.619999885559082,4.389999866485596,72.50805317601233,300.010009765625,600.010009765625,2.060122017345518,0.0388857305116886,1.950000047683716,2.1600000858306885,1371.014863350022,54.90544567914076,0.1581679441704434,10.174522655707944,0.0456843804428274,10.100000381469728,10.300000190734863,60.0071984985065,0.0710290273283531,1.3805950917688334,0.4118252770884874,0.1196325570344924,9.731741905212402,14.364502580363611,0.0,14.993133544921877,3.1512964000910846,9.677537684874784,-33.47880554199219,33.021026611328125,87.76108893572072,7.540749961502237,35.36790084838867,92.55043029785156,79.8822021484375,536.0467439797749,981.177734375,3.397784707261503,10.321123597518891,378.9941101074219,28.779618237873013,3.851777326725363,26.30085182189941,50.138858795166016,0.0408784034262966,0.0006000000284984,0.064699999988079,0.2181189857924674,56.45924377441406,2807.4892578125,3370.61669921875,135.19492600548529,164.41611560197336,10.038880348205566
2024-07-09_06,3,6,9,Chuck,43.70646829337079,3.612516559788651,0.0826540487220419,40.0075,51.6604,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_06,3246,31,0.1230000033974647,127.9679836718594,21.97332763671875,157.78070068359375,7.223074555077412,200.0,4.124497849120083,0.0947111601578522,3.829999923706055,4.389999866485596,71.37297902218837,300.010009765625,600.030029296875,2.0704558950401863,0.0393456620160436,1.909999966621399,2.1600000858306885,1371.0122582511408,54.89963002066809,0.1755633416083501,10.186167488109897,0.0371100898379709,10.100000381469728,10.300000190734863,60.00699294531558,0.0762586365062662,1.4325937437087537,0.4016959571036782,0.1171910762786865,9.421673774719238,14.379330254469162,0.0,14.993743896484377,3.2608359851590367,8.891732874168772,-34.88265609741211,32.166507720947266,85.76422660378711,13.862963723671657,7.934812545776367,92.24829864501952,79.927978515625,526.9005215281112,982.4823608398438,3.295279778154522,7.550589662376933,217.94793701171875,28.772351470613508,3.880102334607528,24.26831817626953,49.94354248046875,0.040605976226572,0.0006000000284984,0.069300003349781,0.1310152275945695,55.69628143310547,2805.978515625,3368.327880859375,138.9415427088228,178.56725304397278,10.018738746643066
2024-07-09_07,3,7,9,Chuck,43.58551297651685,3.5956182045580425,0.0824957183937539,39.8958,51.4953,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_07,3246,31,0.1230000033974647,127.97700960226288,21.97332763671875,157.78070068359375,7.236598899641929,200.0,3.964035770735914,0.1053639139410027,3.390000104904175,4.269999980926514,71.13867828514695,300.010009765625,600.02001953125,2.0683086309914813,0.034521654808809,1.899999976158142,2.1700000762939453,1371.0140754290735,54.90234096947821,0.1806011885896641,10.177510720451012,0.0417573235924263,10.100000381469728,10.199999809265137,60.01201448657964,0.0730389362462543,1.3904398426698157,0.4084838244191339,0.1269569993019104,9.712210655212402,14.374502388610104,0.0,14.993133544921877,2.897378029238641,8.49707688723437,-34.974212646484375,31.55613899230957,85.79443665587895,13.939185731657608,7.672353267669678,92.34290313720705,79.927978515625,526.5844987268736,982.551025390625,3.296887502467888,7.355475308829471,215.56748962402344,28.78337043872676,3.868042953653967,24.27442169189453,50.07477188110352,0.0405888782620263,0.0006000000284984,0.0794000029563903,0.1143738963467356,57.222206115722656,2805.810791015625,3369.548583984375,141.29426039730097,178.2506254842422,10.020752906799316
2024-07-09_08,3,8,9,Chuck,43.50429716483146,3.580641267962553,0.0823054617891199,39.8245,51.3609,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_08,3247,31,0.1230000033974647,127.91635403987036,21.362957000732425,157.78070068359375,7.178740376275013,200.0,3.927653249241882,0.1130282980851999,3.5299999713897705,4.309999942779541,71.34260239719617,300.010009765625,600.02001953125,2.041404336057592,0.0388338525036396,1.8899999856948853,2.1600000858306885,1371.016595885685,54.903602938450845,0.1926782325605114,10.173575577531771,0.0461477018460005,10.100000381469728,10.300000190734863,60.007914639194816,0.0840046265438748,1.3748630840190197,0.4062127578168291,0.1220740377902984,9.678030014038086,14.37473388797881,0.0061037018895149,14.993743896484377,3.209020803772856,8.19341135222976,-39.73509979248047,32.013916015625,85.68780023926105,13.897617780908728,7.129123687744141,92.44972229003906,79.8822021484375,528.2940024143004,983.3750610351562,3.386060111439197,7.4972926635786195,222.93771362304688,28.79678524241728,3.846973441900151,24.24085235595703,49.93743515014648,0.040570002716328,0.0006000000284984,0.0784000009298324,0.194371042818446,56.45924377441406,2803.29296875,3410.443359375,140.89953310334263,178.82283007358012,10.018738746643066
2024-07-09_09,3,9,9,Chuck,43.42807412224719,3.5553391158461136,0.0818672986934227,39.7708,51.19,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_09,3247,31,0.1230000033974647,127.86700936820569,21.362957000732425,157.78070068359375,7.290098553345589,200.0,3.931259654579362,0.1076740681399658,3.5199999809265137,4.25,71.3438095745344,300.010009765625,600.02001953125,2.030772992527077,0.0347801545591374,1.909999966621399,2.150000095367432,1371.0141942547327,54.90215535776264,0.2049938106371393,10.192485223375984,0.0263666340872397,10.100000381469728,10.199999809265137,60.00104685772519,0.0804640739778402,1.488707369768807,0.4359740501263749,0.1232947781682014,9.823297500610352,14.37472354692172,0.0024414807558059,14.993743896484377,2.900677647192661,7.88088921481865,-35.187843322753906,30.762657165527344,85.73451325046784,13.91304221576548,6.985686779022217,92.51686096191406,79.8822021484375,527.2026105856653,980.7656860351562,3.3937155921407984,7.4408544516611315,219.0923767089844,28.79508683627886,3.874258583299593,24.1859188079834,50.114444732666016,0.0406085306050802,0.0006000000284984,0.0781999975442886,0.0484047817163258,55.69628143310547,2804.8037109375,3361.461181640625,138.4878376903036,178.13448857756416,10.018738746643066
2024-07-09_10,3,10,9,Chuck,42.98307262797753,3.537856523444539,0.0823081345083217,39.3302,50.7712,89,9th July 2024,10,2024-07-09,Day_2024_07_09_Wafer_10,3349,31,0.1230000033974647,124.44398363101443,21.057771682739254,157.78070068359375,7.096727373180802,200.00999450683597,3.999065425866538,0.1097874226578005,3.609999895095825,4.300000190734863,69.22416533028641,300.010009765625,600.02001953125,2.013613004120616,0.0339181502378089,1.870000004768372,2.109999895095825,1371.0161202796078,54.90277657860533,0.2326569403310766,10.199999809265137,0.0,10.199999809265137,10.199999809265137,60.000656460533925,0.0959737496524947,1.3581609754473034,0.4028160528829252,0.1196325570344924,9.807428359985352,14.3977824885773,0.0024414807558059,14.993743896484377,3.19733557013406,8.69987218811143,-35.12680435180664,31.220436096191406,82.30461807127193,21.84925305935482,0.0,92.52906799316406,79.8822021484375,507.5996988683218,983.6497192382812,3.294891823881836,7.493305758883414,225.18081665039065,28.650061333702727,3.870313615264792,24.22559356689453,50.065616607666016,0.0401154968064213,0.0006000000284984,0.0795999988913536,0.0960025371598215,56.30664825439453,2807.3212890625,3365.886474609375,144.50262892310764,195.2897475449798,10.018738746643066
2024-07-11_01,4,1,3,Si,44.30630482640449,3.7748835123493496,0.0851996917174572,40.5354,52.6455,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_01,3247,31,18.98509539876501,128.50012528584264,21.362957000732425,159.00143432617188,7.299424084855692,200.0,3.964028369473574,0.0984271257987191,3.5999999046325684,4.260000228881836,71.33039719203082,300.010009765625,600.02001953125,1.9940991684734768,0.0351132977331561,1.8600000143051147,2.0999999046325684,1371.0129010688352,54.70846880697492,0.0968660623118138,10.177825621395504,0.041548082189118,10.100000381469728,10.199999809265137,59.67446905523217,0.1002053527430696,1.3538766518684948,0.3925530741000294,0.1037629321217536,9.292275428771973,14.375240499788765,0.0054933317005634,14.994964599609377,3.3247881223504128,12.223676780939886,-34.11969375610352,33.204139709472656,85.34275117065857,13.949320298944247,7.861567974090576,92.52296447753906,80.20264434814453,519.0362490415206,977.3323974609376,3.440170079422641,8.117488950434183,224.76882934570312,28.48731699274766,4.049857446917518,24.22254180908203,49.94354248046875,0.0405508465633616,0.0006000000284984,0.0708000063896179,0.1682418609421768,60.57924270629883,2807.656982421875,3413.190185546875,137.7885246335712,177.30390006234916,10.022767066955566
2024-07-11_02,4,2,3,Si,44.36490342820225,3.737808419771371,0.0842514720182009,40.6087,52.5266,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_02,3246,31,0.1230000033974647,128.2152533522375,21.97332763671875,158.3910675048828,7.307082564149394,200.0,3.998062248811704,0.1310304205210735,3.5299999713897705,4.369999885559082,71.4984165195884,300.010009765625,600.02001953125,2.038228553052457,0.0420385956558537,1.8899999856948853,2.140000104904175,1371.017278590176,54.717190411674046,0.1425296606391324,10.187738634815792,0.0328040477316079,10.100000381469728,10.199999809265137,59.69463965603399,0.0772540234641546,1.3347697934286138,0.3984404832104423,0.125736266374588,9.536423683166504,14.374801934707635,0.0067140720784664,14.993133544921877,3.4292988953440555,15.271498788326433,-90.76204681396484,35.828731536865234,86.355484704654,13.99407582043048,7.849360466003418,92.6358871459961,80.24842071533203,522.4172834912275,976.1650390625,3.262956107043313,7.993210145843175,227.51548767089844,28.54605565038788,3.973740574202562,24.2042293548584,49.93743515014648,0.0406084100935161,0.0006000000284984,0.0780000016093254,0.0630866289873293,51.881465911865234,2806.314208984375,3372.447998046875,136.93305598052697,177.84916659942635,10.032837867736816
2024-07-11_03,4,3,3,Si,44.32450595134832,3.668143649233856,0.0827565602933082,40.6007,52.3633,89,11th July 2024,10,2024-07-11,Day_2024_07_11_Wafer_03,3195,31,0.1230000033974647,129.93157513040893,22.27851104736328,158.08587646484375,7.434403763404218,200.0,3.988710511271756,0.1397424586273495,3.470000028610229,4.46999979019165,72.5619686784762,300.010009765625,600.030029296875,2.0402816529938126,0.0387829023852286,1.899999976158142,2.150000095367432,1371.0126729615977,54.71007823078472,0.1515272095460214,10.184100056739291,0.0365729773605297,10.100000381469728,10.199999809265137,59.703568162753925,0.06839089948115,1.3065337882355346,0.3930925404266033,0.1269569993019104,9.328898429870604,14.364885243315232,0.0024414807558059,14.993743896484377,4.315030686582944,14.20248780913128,-33.936580657958984,38.75850677490234,87.8544574504727,7.562753375542266,35.32822799682617,92.31848907470705,80.24842071533203,535.8935501218028,980.2163696289062,3.3774103762783074,10.122825512140182,398.1749877929688,28.662707061051204,3.9114197153372254,26.297800064086918,49.93743515014648,0.0408586538915999,0.0006000000284984,0.0644999966025352,0.08262444676741,53.71257781982422,2804.468017578125,3368.327880859375,132.9336714534949,164.38437703097526,10.018738746643066
